Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled,Temperature (°C),Humidity (%),Relative Wind Direction (°),Precipitation (mm),Snow (mm),Wind Speed (m/s),COCO
"Sunday, May 14",KCR,@,MIL,L,6.0,9.0,9.0,12-30,5.0,11.5,Lauer,Lyles,None,2.7333333333333334,D,33188.0,.16,-3,,13.3,51.0,241.1462953,0.0,,24.1,0.14814814814814814
"Monday, May 15",KCR,@,SDP,L,0.0,4.0,9.0,12-31,5.0,11.5,Wacha,Keller,None,2.6,N,43828.0,.12,-4,,16.1,81.0,150.26252469999997,0.0,,11.2,0.1111111111111111
"Tuesday, May 16",KCR,@,SDP,W,5.0,4.0,9.0,13-31,5.0,11.5,Singer,Lugo,Barlow,2.5,N,36060.0,.10,1,,16.7,78.0,290.2625247,0.0,,9.4,0.1111111111111111
"Wednesday, May 17",KCR,@,SDP,W,4.0,3.0,9.0,14-31,5.0,10.5,Taylor,Darvish,Barlow,3.0833333333333335,D,32416.0,.12,2,,15.6,83.0,300.2625247,0.0,,11.2,0.07407407407407407
"Friday, May 19",KCR,@,CHW,L,0.0,2.0,9.0,14-32,5.0,10.5,Kopech,Greinke,Graveman,2.1,N,20329.0,.16,-1,,20.0,28.0,32.93932770000001,0.0,,14.8,0.1111111111111111
"Saturday, May 20",KCR,@,CHW,L,1.0,5.0,9.0,14-33,5.0,11.5,Giolito,Lyles,None,2.35,D,23984.0,.12,-2,,15.0,58.0,262.93932770000004,0.0,,16.6,0.1111111111111111
"Sunday, May 21",KCR,@,CHW,L,2.0,5.0,9.0,14-34,5.0,11.5,Lynn,Castillo,Kelly,2.4333333333333336,D,23556.0,.11,-3,,17.2,41.0,52.93932770000001,0.0,,7.6,0.037037037037037035
"Monday, May 22",KCR,Home,DET,L,5.0,8.0,10.0,14-35,5.0,11.5,Lange,Barlow,Cisnero,3.3666666666666667,N,14229.0,.10,-4,,17.8,60.0,173.28981806000002,0.0,,7.6,0.1111111111111111
"Tuesday, May 23",KCR,Home,DET,W,4.0,1.0,9.0,15-35,5.0,10.5,Cuas,Rodríguez,Chapman,2.5,N,13443.0,.09,1,,23.3,43.0,63.28981806,0.0,,5.4,0.1111111111111111
"Wednesday, May 24",KCR,Home,DET,L,4.0,6.0,9.0,15-36,5.0,11.5,Vest,Taylor,Lange,2.9333333333333336,N,11898.0,.10,-1,,23.9,41.0,43.28981806,0.0,,7.6,0.037037037037037035
"Friday, May 26",KCR,Home,WSN,L,10.0,12.0,9.0,15-37,5.0,11.5,Corbin,Lyles,Kuhl,3.2,N,15878.0,.07,-2,,22.8,53.0,33.28981806,0.0,,13.0,0.1111111111111111
"Saturday, May 27",KCR,Home,WSN,L,2.0,4.0,9.0,15-38,5.0,12.5,Thompson,Taylor,Finnegan,2.8666666666666667,D,19130.0,.06,-3,,20.6,29.0,23.28981806,0.0,,9.4,0.037037037037037035
"Sunday, May 28",KCR,Home,WSN,W-wo,3.0,2.0,9.0,16-38,5.0,11.5,Barlow,Kuhl,None,2.5833333333333335,D,18319.0,.04,1,,22.8,35.0,33.28981806,0.0,,7.6,0.037037037037037035
"Monday, May 29",KCR,@,STL,W,7.0,0.0,9.0,17-38,5.0,11.5,Mayers,Wainwright,None,2.783333333333333,D,45911.0,.05,2,,18.9,61.0,297.30370856,0.0,,0.0,0.037037037037037035
"Tuesday, May 30",KCR,@,STL,L,1.0,2.0,9.0,17-39,5.0,11.5,Mikolas,Hernández,Gallegos,2.3166666666666664,N,38406.0,.06,-1,,22.2,43.0,297.30370856,0.0,,0.0,0.037037037037037035
"Friday, Jun 2",KCR,Home,COL,L,2.0,7.0,9.0,17-40,5.0,13.5,Suter,Hernández,Lawrence,2.6833333333333336,N,23482.0,.04,-2,,24.4,71.0,3.2898180600000018,0.0,,9.4,0.037037037037037035
"Saturday, Jun 3",KCR,Home,COL,L,4.0,6.0,9.0,17-41,5.0,13.5,Carasiti,Lynch,Lawrence,2.9166666666666665,D,16492.0,.03,-3,,22.8,79.0,283.28981806,0.0,,9.4,0.1111111111111111
"Sunday, Jun 4",KCR,Home,COL,W,2.0,0.0,9.0,18-41,5.0,12.5,Singer,Freeland,Barlow,2.5166666666666666,D,13128.0,.03,1,,24.4,62.0,243.28981806000002,0.0,,13.0,0.037037037037037035
"Monday, Jun 5",KCR,@,MIA,L,6.0,9.0,9.0,18-42,5.0,13.0,Garrett,Mayers,Floro,2.533333333333333,N,7232.0,.04,-1,,27.8,74.0,231.8678115,0.0,,5.4,0.1111111111111111
"Tuesday, Jun 6",KCR,@,MIA,L,1.0,6.0,9.0,18-43,5.0,13.0,Luzardo,Greinke,None,2.2333333333333334,N,7342.0,.04,-2,,27.2,72.0,281.8678115,0.0,,13.0,0.1111111111111111
"Wednesday, Jun 7",KCR,@,MIA,L,1.0,6.0,9.0,18-44,5.0,13.0,Cabrera,Lyles,None,2.05,N,7673.0,.04,-3,,26.7,74.0,341.8678115,0.0,,9.4,0.1111111111111111
"Friday, Jun 9",KCR,@,BAL,L,2.0,3.0,9.0,18-45,5.0,13.5,Wells,Lynch,Bautista,2.4833333333333334,N,18076.0,.03,-4,,20.6,39.0,301.66021453999997,0.0,,9.4,0.1111111111111111
"Saturday, Jun 10",KCR,@,BAL,L,1.0,6.0,9.0,18-46,5.0,14.5,Irvin,Singer,None,2.85,D,34136.0,.03,-5,,18.9,54.0,271.66021453999997,0.0,,11.5,0.1111111111111111
"Sunday, Jun 11",KCR,@,BAL,L,3.0,11.0,9.0,18-47,5.0,14.5,Gibson,Mayers,None,2.6,D,23255.0,.01,-6,,23.9,54.0,140.66021454,0.0,,22.0,0.07407407407407407
"Monday, Jun 12",KCR,Home,CIN,L,4.0,5.0,10.0,18-48,5.0,15.0,Farmer,Hernández,Karcher,3.45,N,20500.0,.02,-7,,17.8,78.0,313.28981806,0.0,,5.4,0.07407407407407407
"Tuesday, Jun 13",KCR,Home,CIN,L,4.0,5.0,9.0,18-49,5.0,16.0,Williamson,Lyles,Díaz,2.5,N,16931.0,.01,-8,,20.6,44.0,313.28981806,0.0,,0.0,0.1111111111111111
"Wednesday, Jun 14",KCR,Home,CIN,L,4.0,7.0,9.0,18-50,5.0,17.0,Lively,Lynch,Díaz,2.6666666666666665,N,13731.0,.01,-9,,21.1,59.0,313.28981806,0.0,,0.0,0.037037037037037035
"Friday, Jun 16",KCR,Home,LAA,L,0.0,3.0,9.0,18-51,5.0,16.5,Sandoval,Singer,Bachman,2.6833333333333336,N,19834.0,.01,-10,,24.4,54.0,153.28981806000002,0.0,,13.0,0.1111111111111111
"Saturday, Jun 17",KCR,Home,LAA,W-wo,10.0,9.0,9.0,19-51,5.0,16.5,Chapman,Devenski,None,3.216666666666667,D,21056.0,.00,1,,24.4,67.0,293.28981806,0.0,,5.4,0.037037037037037035
"Sunday, Jun 18",KCR,Home,LAA,L,2.0,5.0,9.0,19-52,5.0,16.5,Anderson,Greinke,Estévez,2.5166666666666666,D,24385.0,.00,-1,,26.7,58.0,133.28981806000002,0.0,,11.2,0.1111111111111111
"Monday, Jun 19",KCR,@,DET,L,4.0,6.0,9.0,19-53,5.0,16.5,Alexander,Clarke,Lange,2.3333333333333335,N,18438.0,.01,-2,,17.6,63.0,318.7729507,0.0,,8.0,0.1111111111111111
"Tuesday, Jun 20",KCR,@,DET,W,1.0,0.0,9.0,20-53,5.0,15.5,Lynch,Lorenzen,Barlow,2.183333333333333,N,18409.0,.01,1,,20.0,60.0,238.7729507,0.0,,15.0,0.1111111111111111
"Wednesday, Jun 21",KCR,@,DET,L,4.0,9.0,9.0,20-54,5.0,16.5,Boyd,Singer,None,2.533333333333333,D,20195.0,.00,-1,,23.1,68.0,308.7729507,0.0,,15.0,0.037037037037037035
"Thursday, Jun 22",KCR,@,TBR,W,6.0,5.0,9.0,21-54,5.0,16.5,Chapman,Fairbanks,Barlow,3.0166666666666666,N,10436.0,.00,1,,23.9,90.0,111.0,0.0,,29.5,0.1111111111111111
"Friday, Jun 23",KCR,@,TBR,L,3.0,11.0,9.0,21-55,5.0,17.5,Eflin,Greinke,None,2.75,N,16189.0,.00,-1,,28.9,80.0,141.0,0.0,,16.6,0.1111111111111111
"Saturday, Jun 24",KCR,@,TBR,W,9.0,4.0,9.0,22-55,5.0,16.5,Lyles,Chirinos,None,2.3,D,20884.0,.00,1,,27.2,74.0,311.0,0.0,,0.0,0.037037037037037035
"Sunday, Jun 25",KCR,@,TBR,L,1.0,3.0,9.0,22-56,5.0,17.5,Poche,Clarke,Fairbanks,2.716666666666667,D,18442.0,.01,-1,,28.3,68.0,311.0,0.0,,0.0,0.1111111111111111
"Tuesday, Jun 27",KCR,Home,CLE,L,1.0,2.0,9.0,22-57,5.0,17.0,Stephan,Barlow,Clase,2.4333333333333336,N,15718.0,.01,-2,,27.2,38.0,313.28981806,0.0,,0.0,0.037037037037037035
"Wednesday, Jun 28",KCR,Home,CLE,L,1.0,14.0,9.0,22-58,5.0,17.5,Sandlin,Cox,None,2.783333333333333,N,11978.0,.00,-3,,28.3,43.0,93.28981806,0.0,,16.6,0.1111111111111111
"Thursday, Jun 29",KCR,Home,CLE,W-wo,4.0,3.0,10.0,23-58,5.0,16.5,Chapman,Clase,None,2.783333333333333,D,12414.0,.00,1,,33.9,52.0,103.28981806,0.0,,18.4,0.07407407407407407
"Friday, Jun 30",KCR,Home,LAD,L,3.0,9.0,9.0,23-59,5.0,17.5,Miller,Marsh,None,2.95,N,22006.0,.00,-1,,30.6,57.0,353.28981806,0.0,,13.0,0.037037037037037035
"Saturday, Jul 1",KCR,Home,LAD,W,6.0,4.0,9.0,24-59,5.0,17.5,Lynch,Urías,Barlow,2.7333333333333334,N,21004.0,.00,1,,27.8,60.0,343.28981806,0.0,,5.4,0.1111111111111111
"Sunday, Jul 2",KCR,Home,LAD,W,9.0,1.0,9.0,25-59,5.0,16.5,Singer,Gonsolin,None,2.6666666666666665,D,19058.0,.00,2,,22.2,79.0,293.28981806,0.0,,9.4,0.1111111111111111
"Monday, Jul 3",KCR,@,MIN,L,4.0,8.0,9.0,25-60,5.0,17.5,Headrick,Clarke,None,2.7333333333333334,N,28218.0,.00,-1,,26.1,52.0,269.49605421,0.0,,0.0,0.07407407407407407
"Tuesday, Jul 4",KCR,@,MIN,L,3.0,9.0,9.0,25-61,5.0,18.5,Maeda,Greinke,None,2.3333333333333335,D,25033.0,.00,-2,,26.1,62.0,359.49605421,0.0,,13.0,0.1111111111111111
"Wednesday, Jul 5",KCR,@,MIN,L,0.0,5.0,9.0,25-62,5.0,19.5,López,Marsh,None,2.283333333333333,N,19692.0,.00,-3,,25.0,69.0,239.49605421,0.0,,20.5,0.3333333333333333
"Thursday, Jul 6",KCR,@,CLE,L,1.0,6.0,9.0,25-63,5.0,20.0,Morgan,Garrett,None,2.8333333333333335,N,17464.0,.00,-4,,27.8,65.0,0.7452076999999804,0.0,,0.0,0.037037037037037035
"Friday, Jul 7",KCR,@,CLE,L,0.0,3.0,9.0,25-64,5.0,20.0,Civale,Lynch,Clase,1.85,N,29990.0,.00,-5,,25.0,79.0,0.7452076999999804,0.0,,0.0,0.25925925925925924
"Saturday, Jul 8",KCR,@,CLE,L,6.0,10.0,9.0,25-65,5.0,20.5,Williams,Singer,None,2.9,D,30864.0,.00,-6,,22.2,57.0,80.74520769999998,0.0,,11.2,0.037037037037037035
