Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled,Temperature (°C),Humidity (%),Relative Wind Direction (°),Precipitation (mm),Snow (mm),Wind Speed (m/s),COCO
"Saturday, May 13",MIA,Home,CIN,L,5.0,6.0,9.0,19-21,3.0,6.5,Gibaut,Alcántara,Díaz,2.8166666666666664,D,11170.0,.91,-2,,27.8,67.0,321.8678115,0.0,,22.3,0.1111111111111111
"Sunday, May 14",MIA,Home,CIN,W,3.0,1.0,9.0,20-21,3.0,5.5,Scott,Herget,Floro,2.8666666666666667,D,11216.0,.87,1,,26.7,62.0,291.8678115,0.0,,14.8,0.1111111111111111
"Tuesday, May 16",MIA,Home,WSN,W-wo,5.0,4.0,9.0,21-21,2.0,5.0,Nardi,Harvey,None,2.5833333333333335,N,8811.0,.91,2,,26.1,72.0,281.8678115,0.0,,11.2,0.1111111111111111
"Wednesday, May 17",MIA,Home,WSN,W,4.0,3.0,9.0,22-21,2.0,5.0,Cabrera,Gore,Floro,2.4333333333333336,N,8451.0,.98,3,,27.2,74.0,21.867811499999988,0.0,,14.8,0.1111111111111111
"Thursday, May 18",MIA,Home,WSN,W,5.0,3.0,9.0,23-21,2.0,4.5,Pérez,Williams,Floro,2.2666666666666666,D,7752.0,1.00,4,,26.7,71.0,111.86781149999999,0.0,,9.4,0.07407407407407407
"Friday, May 19",MIA,@,SFG,L,3.0,4.0,9.0,23-22,2.0,5.5,Alexander,Alcántara,Rogers,2.4,N,30673.0,1.07,-1,,14.4,78.0,184.8480534,0.0,,18.4,0.07407407407407407
"Saturday, May 20",MIA,@,SFG,W,1.0,0.0,9.0,24-22,2.0,4.5,Chargois,Rogers,Floro,2.2666666666666666,D,31993.0,1.01,1,,15.0,75.0,184.8480534,0.0,,25.9,0.07407407407407407
"Sunday, May 21",MIA,@,SFG,L,5.0,7.0,9.0,24-23,3.0,5.5,Walker,Luzardo,Doval,2.4,D,28936.0,1.11,-1,,13.3,84.0,174.8480534,0.0,,24.1,0.07407407407407407
"Monday, May 22",MIA,@,COL,L,3.0,5.0,9.0,24-24,3.0,5.5,Bird,Cabrera,Johnson,2.2333333333333334,N,20331.0,.99,-2,,18.5,38.0,106.037509228,0.0,,14.8,0.1111111111111111
"Tuesday, May 23",MIA,@,COL,L,4.0,5.0,9.0,24-25,3.0,5.5,Gomber,Pérez,Johnson,2.466666666666667,N,19470.0,.99,-3,,18.8,42.0,131.037509228,0.0,,14.8,0.1111111111111111
"Wednesday, May 24",MIA,@,COL,W,10.0,2.0,9.0,25-25,2.0,5.5,Alcántara,Kauffmann,None,2.533333333333333,N,19546.0,.97,1,,19.1,43.0,130.037509228,0.0,,16.7,0.1111111111111111
"Thursday, May 25",MIA,@,COL,L-wo,6.0,7.0,9.0,25-26,3.0,6.5,Suter,Brazobán,None,3.2333333333333334,D,20738.0,1.02,-1,,14.6,71.0,105.037509228,0.0,,16.7,0.1111111111111111
"Friday, May 26",MIA,@,LAA,W,6.0,2.0,9.0,26-26,3.0,5.5,Luzardo,Detmers,None,2.7,N,32130.0,.93,1,,17.8,63.0,235.82863453,0.0,,7.6,0.07407407407407407
