Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled,Temperature (°C),Humidity (%),Relative Wind Direction (°),Precipitation (mm),Snow (mm),Wind Speed (m/s),COCO
"Friday, Sep 15",ATL,@,MIA,L,6.0,9.0,9.0,96-51,1.0,up16.0,Puk,Hand,Scott,2.9166666666666665,N,17692.0,.01,-1,,26.7,87.0,231.8678115,5.1,,0.0,0.1111111111111111
"Saturday, Sep 16",ATL,@,MIA,L,5.0,11.0,9.0,96-52,1.0,up15.0,Scott,Yates,None,2.9833333333333334,D,24329.0,.01,-2,,28.3,77.0,231.8678115,1.3,,5.4,0.1111111111111111
"Sunday, Sep 17",ATL,@,MIA,L,2.0,16.0,9.0,96-53,1.0,up15.0,Luzardo,Morton,None,2.9,D,22051.0,.02,-3,,27.2,85.0,351.8678115,0.0,,9.4,0.1111111111111111
"Monday, Sep 18",ATL,Home,PHI,L,1.0,7.0,9.0,96-54,1.0,up14.0,Wheeler,Wright,None,2.5166666666666666,N,39216.0,.03,-4,,18.9,78.0,182.35313,0.0,,5.4,0.07407407407407407
"Tuesday, Sep 19",ATL,Home,PHI,W,9.0,3.0,9.0,97-54,1.0,up15.0,Strider,Sánchez,None,2.5,N,40695.0,.04,1,,16.7,93.0,202.35313,0.0,,0.0,0.037037037037037035
"Wednesday, Sep 20",ATL,Home,PHI,L,5.0,6.0,10.0,97-55,1.0,up14.0,Kimbrel,Minter,Strahm,3.1,D,38856.0,.05,-1,,17.8,87.0,202.35313,0.0,,0.0,0.037037037037037035
"Thursday, Sep 21",ATL,@,WSN,W,10.0,3.0,9.0,98-55,1.0,up14.0,Fried,Irvin,None,3.2,N,28100.0,.05,1,,20.0,63.0,211.05180647,0.0,,5.4,0.07407407407407407
"Friday, Sep 22",ATL,@,WSN,W,9.0,6.0,9.0,99-55,1.0,up14.0,Tonkin,Corbin,Iglesias,3.0166666666666666,N,36297.0,.04,2,,20.0,70.0,21.05180647,0.0,,11.2,0.1111111111111111
"Tuesday, Sep 26",ATL,Home,CHC,W,7.0,6.0,9.0,101-56,1.0,up13.0,Hand,Smyly,Iglesias,2.8166666666666664,N,40151.0,.02,2,,20.6,81.0,202.35313,0.0,,0.0,0.1111111111111111
"Wednesday, Sep 27",ATL,Home,CHC,W-wo,6.0,5.0,10.0,102-56,1.0,up13.0,Chavez,Palencia,None,2.85,N,37246.0,.01,3,,23.9,76.0,282.35312999999996,0.0,,5.4,0.1111111111111111
"Thursday, Sep 28",ATL,Home,CHC,W,5.0,3.0,9.0,103-56,1.0,up14.0,Wright,Stroman,Iglesias,2.716666666666667,N,40249.0,.01,4,,21.1,76.0,272.35312999999996,0.0,,14.8,0.1111111111111111
"Friday, Sep 29",ATL,Home,WSN,L,6.0,10.0,9.0,103-57,1.0,up13.5,Weems,Hand,None,3.2666666666666666,N,41481.0,.00,-1,,17.2,90.0,202.35313,0.0,,0.0,0.1111111111111111
