Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled,Temperature (°C),Humidity (%),Relative Wind Direction (°),Precipitation (mm),Snow (mm),Wind Speed (m/s),COCO
"Sunday, Sep 3",BOS,@,KCR,W,7.0,3.0,9.0,71-66,4.0,14.5,Sale,Greinke,None,3.1166666666666667,D,15785.0,.33,2,,25.6,45.0,173.28981806000002,0.0,,11.2,0.037037037037037035
"Monday, Sep 4",BOS,@,TBR,W,7.0,3.0,9.0,72-66,4.0,14.5,Bello,Devenski,None,2.65,D,18302.0,.40,3,,27.8,74.0,41.0,0.0,,29.5,0.1111111111111111
"Tuesday, Sep 5",BOS,@,TBR,L-wo,6.0,8.0,11.0,72-67,4.0,15.5,Ramírez,Jansen,None,3.95,N,9119.0,.50,-1,,27.8,74.0,51.0,0.0,,29.5,0.037037037037037035
"Wednesday, Sep 6",BOS,@,TBR,L,1.0,3.0,9.0,72-68,4.0,16.5,Glasnow,Pivetta,Fairbanks,2.533333333333333,N,10100.0,.35,-2,,26.8,64.0,297.0,0.0,,14.0,0.037037037037037035
"Friday, Sep 8",BOS,Home,BAL,L,2.0,11.0,9.0,72-69,4.0,17.5,Bradish,Houck,None,3.0166666666666666,N,33852.0,.27,-3,,26.1,77.0,155.82575904,0.0,,11.2,0.07407407407407407
"Saturday, Sep 9",BOS,Home,BAL,L,12.0,13.0,9.0,72-70,4.0,18.5,Fujinami,Sale,None,3.6666666666666665,D,34615.0,.19,-4,,24.4,71.0,145.82575904,0.0,,7.6,0.14814814814814814
"Sunday, Sep 10",BOS,Home,BAL,W,7.0,3.0,9.0,73-70,4.0,17.5,Bello,Rodriguez,None,2.85,D,31295.0,.11,1,,21.1,90.0,135.82575904,0.0,,11.2,0.1111111111111111
"Friday, Sep 15",BOS,@,TOR,L,0.0,3.0,9.0,74-74,5.0,17.5,Berríos,Bello,Romano,2.283333333333333,N,35680.0,.03,-2,,16.0,50.0,17.909589299999993,0.0,,23.4,0.037037037037037035
"Saturday, Sep 16",BOS,@,TOR,L-wo,3.0,4.0,13.0,74-75,5.0,18.5,Green,Llovera,None,4.016666666666667,D,42276.0,.02,-3,,14.4,79.0,359.9095893,0.0,,7.2,0.037037037037037035
"Sunday, Sep 17",BOS,@,TOR,L-wo,2.0,3.0,9.0,74-76,5.0,19.5,Swanson,Whitlock,None,2.716666666666667,D,41876.0,.00,-4,,16.5,64.0,13.909589299999993,0.0,,14.4,0.1111111111111111
"Monday, Sep 18",BOS,@,TEX,W,4.0,2.0,9.0,75-76,5.0,19.5,Winckowski,Smith,Martin,2.6,N,27375.0,.00,1,,25.6,45.0,327.19716629,0.0,,0.0,0.037037037037037035
"Tuesday, Sep 19",BOS,@,TEX,L,4.0,6.0,9.0,75-77,5.0,20.5,Chapman,Murphy,Leclerc,2.9166666666666665,N,26617.0,.00,-1,,28.3,33.0,127.19716629,0.0,,18.4,0.037037037037037035
"Wednesday, Sep 20",BOS,@,TEX,L,5.0,15.0,9.0,75-78,5.0,20.5,Pérez,Bello,None,2.7333333333333334,D,28519.0,.00,-2,,28.3,53.0,117.19716629,0.0,,25.9,0.07407407407407407
"Friday, Sep 22",BOS,Home,CHW,W,3.0,2.0,9.0,76-78,5.0,19.0,Llovera,Crochet,Martin,2.7,N,37102.0,.00,1,,18.3,63.0,155.82575904,0.0,,5.4,0.07407407407407407
"Saturday, Sep 23",BOS,Home,CHW,L,0.0,1.0,9.0,76-79,5.0,20.0,Bummer,Winckowski,Shaw,2.45,D,33392.0,.00,-1,,15.0,69.0,45.82575904,0.0,,18.4,0.1111111111111111
"Sunday, Sep 24",BOS,Home,CHW,L,2.0,3.0,6.0,76-80,5.0,21.0,Clevinger,Crawford,None,1.7166666666666668,D,33399.0,.00,-2,,16.1,90.0,15.825759040000001,0.5,,20.5,0.25925925925925924
"Tuesday, Sep 26",BOS,Home,TBR,L,7.0,9.0,9.0,76-81,5.0,22.0,Eflin,Houck,Fairbanks,2.966666666666667,N,34094.0,.00,-3,,16.1,72.0,15.825759040000001,0.0,,38.9,0.14814814814814814
"Wednesday, Sep 27",BOS,Home,TBR,L,0.0,5.0,9.0,76-82,5.0,23.0,Glasnow,Bello,None,2.4333333333333336,N,34559.0,.00,-4,,12.2,75.0,305.82575904,0.0,,9.4,0.1111111111111111
"Thursday, Sep 28",BOS,@,BAL,L,0.0,2.0,9.0,76-83,5.0,24.0,Kremer,Sale,Wells,2.5,N,27543.0,.00,-5,,17.2,67.0,39.66021454,0.0,,23.8,0.07407407407407407
"Friday, Sep 29",BOS,@,BAL,W,3.0,0.0,9.0,77-83,5.0,23.0,Pivetta,Means,Whitlock,2.4,N,28192.0,.00,1,,18.3,81.0,7.660214539999998,0.0,,22.0,0.1111111111111111
"Saturday, Sep 30",BOS,@,BAL,L,2.0,5.0,9.0,77-84,5.0,24.0,Zimmermann,Winckowski,None,2.9,N,43150.0,.00,-1,,20.0,78.0,315.66021453999997,0.0,,13.3,0.1111111111111111
"Sunday, Oct 1",BOS,@,BAL,W,6.0,1.0,9.0,78-84,5.0,23.0,Houck,Coulombe,None,2.7333333333333334,D,36640.0,.00,1,,21.1,73.0,343.66021453999997,0.0,,7.6,0.037037037037037035
