Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled,Temperature (°C),Humidity (%),Relative Wind Direction (°),Precipitation (mm),Snow (mm),Wind Speed (m/s),COCO
"Sunday, Jun 18",SFG,@,LAD,W,7.0,3.0,9.0,39-32,2.0,3.5,Webb,Gonsolin,Doval,2.55,D,52307.0,1.40,7,,18.0,81.0,223.5154598,0.0,,7.0,0.07407407407407407
"Monday, Jun 19",SFG,Home,SDP,W-wo,7.0,4.0,10.0,40-32,2.0,3.5,Doval,Kerr,None,3.066666666666667,N,35376.0,1.38,8,,15.0,64.0,204.8480534,0.0,,27.7,0.07407407407407407
"Tuesday, Jun 20",SFG,Home,SDP,W-wo,4.0,3.0,9.0,41-32,2.0,2.5,Rogers,Martinez,None,2.6666666666666665,N,32060.0,1.35,9,,16.1,60.0,204.8480534,0.0,,38.9,0.07407407407407407
"Wednesday, Jun 21",SFG,Home,SDP,W,4.0,2.0,9.0,42-32,2.0,2.5,Hjelle,Darvish,Doval,2.8,N,33332.0,1.36,10,,16.1,60.0,204.8480534,0.0,,24.1,0.037037037037037035
"Thursday, Jun 22",SFG,Home,SDP,L,0.0,10.0,9.0,42-33,2.0,3.5,Snell,Wood,None,2.3166666666666664,D,38638.0,1.37,-1,,14.4,72.0,204.8480534,0.0,,16.6,0.07407407407407407
"Friday, Jun 23",SFG,Home,ARI,W,8.0,5.0,9.0,43-33,2.0,2.5,Webb,Davies,Doval,2.4166666666666665,N,31992.0,1.57,1,,16.1,72.0,184.8480534,0.0,,20.5,0.07407407407407407
"Saturday, Jun 24",SFG,Home,ARI,W,7.0,6.0,9.0,44-33,2.0,1.5,Rogers,Kelly,Doval,2.65,D,34343.0,1.58,2,,15.6,72.0,184.8480534,0.0,,25.9,0.07407407407407407
"Sunday, Jun 25",SFG,Home,ARI,L,2.0,5.0,9.0,44-34,2.0,2.5,Nelson,DeSclafani,McGough,2.75,D,35766.0,1.63,-1,,15.6,72.0,184.8480534,0.0,,27.7,0.07407407407407407
"Tuesday, Jun 27",SFG,@,TOR,W,3.0,0.0,9.0,45-34,2.0,2.5,Wood,Gausman,Doval,2.75,N,36004.0,1.26,1,,21.0,80.0,181.9095893,0.0,,16.6,0.1111111111111111
"Wednesday, Jun 28",SFG,@,TOR,L,1.0,6.0,9.0,45-35,2.0,2.5,Francis,Webb,None,2.183333333333333,N,36685.0,1.32,-1,,18.4,77.0,327.9095893,0.0,,25.2,0.07407407407407407
