Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled,Temperature (°C),Humidity (%),Relative Wind Direction (°),Precipitation (mm),Snow (mm),Wind Speed (m/s),COCO
"Thursday, Aug 24",ARI,Home,CIN,W,3.0,2.0,9.0,67-61,2.0,12.0,Castro,Young,Sewald,2.7666666666666666,N,18827.0,1.34,5,,36.7,23.0,110.25083210000003,0.0,,16.6,0.14814814814814814
"Friday, Aug 25",ARI,Home,CIN,W,10.0,8.0,9.0,68-61,2.0,12.0,Pfaadt,Greene,Ginkel,3.1,N,29500.0,1.36,6,,38.3,23.0,300.2508321,0.0,,11.2,0.07407407407407407
"Saturday, Aug 26",ARI,Home,CIN,L,7.0,8.0,11.0,68-62,2.0,12.0,Díaz,Crismatt,Sims,3.5833333333333335,N,34028.0,1.43,-1,,41.1,17.0,260.2508321,0.0,,16.6,0.07407407407407407
"Sunday, Aug 27",ARI,Home,CIN,W,5.0,2.0,9.0,69-62,2.0,12.0,McGough,Gibaut,Thompson,2.6,D,26574.0,1.43,1,,41.1,18.0,100.25083210000003,0.0,,11.2,0.07407407407407407
"Monday, Aug 28",ARI,@,LAD,L,4.0,7.0,9.0,69-63,2.0,13.0,Miller,Gallen,Ferguson,2.4,N,36521.0,1.13,-1,,23.9,60.0,333.5154598,0.0,,0.0,0.037037037037037035
"Tuesday, Aug 29",ARI,@,LAD,L,1.0,9.0,9.0,69-64,3.0,14.0,Kershaw,Kelly,None,2.5,N,42323.0,1.13,-2,,25.0,56.0,333.5154598,0.0,,0.0,0.037037037037037035
"Wednesday, Aug 30",ARI,@,LAD,L,0.0,7.0,9.0,69-65,3.0,15.0,Pepiot,Pfaadt,Yarbrough,2.7,N,50953.0,1.09,-3,,26.1,52.0,333.5154598,0.0,,0.0,0.037037037037037035
"Friday, Sep 1",ARI,Home,BAL,W,4.0,2.0,9.0,70-65,2.0,13.5,Davies,Irvin,Sewald,2.6666666666666665,N,18248.0,1.05,1,,40.6,22.0,280.2508321,0.0,,22.3,0.1111111111111111
"Saturday, Sep 2",ARI,Home,BAL,L,3.0,7.0,9.0,70-66,2.0,13.5,Bradish,Cecconi,None,2.8166666666666664,N,34118.0,1.14,-1,,30.6,45.0,80.25083210000003,0.0,,5.4,0.1111111111111111
"Sunday, Sep 3",ARI,Home,BAL,L,5.0,8.0,9.0,70-67,2.0,14.5,Coulombe,Gallen,None,3.1,D,24284.0,1.08,-2,,30.6,48.0,310.2508321,0.0,,13.0,0.07407407407407407
"Monday, Sep 4",ARI,Home,COL,W,4.0,2.0,9.0,71-67,2.0,14.0,Kelly,Lambert,Sewald,2.3,D,18097.0,1.00,1,,36.1,30.0,270.2508321,0.0,,20.5,0.07407407407407407
"Tuesday, Sep 5",ARI,Home,COL,L,2.0,3.0,9.0,71-68,2.0,14.0,Freeland,Pfaadt,Kinley,2.6333333333333333,N,12994.0,1.03,-1,,35.6,19.0,270.2508321,0.0,,20.5,0.037037037037037035
